

Critical Current 	   22.7 [A] 
Maximum density 	 6.406e+011 [molecules/m3]
Average density at 1.000 [A] in [molecules/m3] 	 H2 :	 2.60e+010, CH4:	 2.73e+010, CO :	 1.39e+008, CO2:	 1.21e+008 
Average density at Ib=0 in [molecules/m3] 	 H2 :	 2.59e+010, CH4:	 2.60e+010, CO :	 1.31e+008, CO2:	 1.16e+008 
Total Length [m] 	  H2 density at zero current [molecules/m3]	 CH4 density at zero current [molecules/m3]	 CO density at zero current [molecules/m3]	 CO2 density at zero current [molecules/m3]	 H2 density at Set Current [molecules/m3]	 CH4 density at Set Current [molecules/m3]	 CO density at Set Current [molecules/m3]	 CO2 density at Set Current [molecules/m3]	
16.08 	 1.0082e+010 	 1.1104e+010 	 5.3917e+007 	 6.7555e+007 	 1.0087e+010 	 1.1533e+010 	 5.3983e+007 	 6.7597e+007
 16.1 	 1.0142e+010 	 1.1095e+010 	 5.3917e+007 	 6.7555e+007 	 1.0147e+010 	 1.1524e+010 	 5.3983e+007 	 6.7597e+007
16.12 	 1.0204e+010 	 1.1087e+010 	 5.3917e+007 	 6.7555e+007 	 1.0209e+010 	 1.1515e+010 	 5.3983e+007 	 6.7597e+007
16.14 	 1.0266e+010 	 1.1079e+010 	 5.3917e+007 	 6.7555e+007 	 1.0272e+010 	 1.1506e+010 	 5.3983e+007 	 6.7597e+007
16.16 	 1.0331e+010 	 1.1071e+010 	 5.3917e+007 	 6.7555e+007 	 1.0336e+010 	 1.1498e+010 	 5.3983e+007 	 6.7597e+007
16.18 	 1.0396e+010 	 1.1063e+010 	 5.3917e+007 	 6.7555e+007 	 1.0401e+010 	 1.1489e+010 	 5.3983e+007 	 6.7597e+007
 16.2 	 1.0463e+010 	 1.1054e+010 	 5.3917e+007 	 6.7555e+007 	 1.0468e+010 	 1.1480e+010 	 5.3983e+007 	 6.7597e+007
16.22 	 1.0531e+010 	 1.1046e+010 	 5.3917e+007 	 6.7555e+007 	 1.0537e+010 	 1.1472e+010 	 5.3983e+007 	 6.7597e+007
16.24 	 1.0601e+010 	 1.1038e+010 	 5.3917e+007 	 6.7555e+007 	 1.0607e+010 	 1.1463e+010 	 5.3983e+007 	 6.7597e+007
16.26 	 1.0673e+010 	 1.1030e+010 	 5.3917e+007 	 6.7555e+007 	 1.0678e+010 	 1.1454e+010 	 5.3983e+007 	 6.7597e+007
16.28 	 1.0746e+010 	 1.1022e+010 	 5.3917e+007 	 6.7555e+007 	 1.0751e+010 	 1.1445e+010 	 5.3983e+007 	 6.7597e+007
16.31 	 1.0820e+010 	 1.1013e+010 	 5.3917e+007 	 6.7555e+007 	 1.0826e+010 	 1.1437e+010 	 5.3983e+007 	 6.7597e+007
16.33 	 1.0897e+010 	 1.1005e+010 	 5.3917e+007 	 6.7555e+007 	 1.0902e+010 	 1.1428e+010 	 5.3983e+007 	 6.7597e+007
16.35 	 1.0975e+010 	 1.0997e+010 	 5.3917e+007 	 6.7555e+007 	 1.0980e+010 	 1.1419e+010 	 5.3983e+007 	 6.7597e+007
16.37 	 1.1054e+010 	 1.0989e+010 	 5.3917e+007 	 6.7555e+007 	 1.1060e+010 	 1.1410e+010 	 5.3983e+007 	 6.7597e+007
16.39 	 1.1136e+010 	 1.0980e+010 	 5.3917e+007 	 6.7555e+007 	 1.1141e+010 	 1.1402e+010 	 5.3983e+007 	 6.7597e+007
16.41 	 1.1219e+010 	 1.0972e+010 	 5.3917e+007 	 6.7555e+007 	 1.1224e+010 	 1.1393e+010 	 5.3983e+007 	 6.7597e+007
16.43 	 1.1304e+010 	 1.0964e+010 	 5.3917e+007 	 6.7555e+007 	 1.1309e+010 	 1.1384e+010 	 5.3983e+007 	 6.7597e+007
16.45 	 1.1391e+010 	 1.0956e+010 	 5.3917e+007 	 6.7555e+007 	 1.1396e+010 	 1.1375e+010 	 5.3983e+007 	 6.7597e+007
16.47 	 1.1479e+010 	 1.0947e+010 	 5.3917e+007 	 6.7555e+007 	 1.1485e+010 	 1.1366e+010 	 5.3983e+007 	 6.7597e+007
16.49 	 1.1570e+010 	 1.0939e+010 	 5.3917e+007 	 6.7555e+007 	 1.1576e+010 	 1.1358e+010 	 5.3983e+007 	 6.7597e+007
16.51 	 1.1663e+010 	 1.0931e+010 	 5.3917e+007 	 6.7555e+007 	 1.1668e+010 	 1.1349e+010 	 5.3983e+007 	 6.7598e+007
16.54 	 1.1757e+010 	 1.0922e+010 	 5.3917e+007 	 6.7555e+007 	 1.1763e+010 	 1.1340e+010 	 5.3983e+007 	 6.7598e+007
16.56 	 1.1854e+010 	 1.0914e+010 	 5.3917e+007 	 6.7555e+007 	 1.1860e+010 	 1.1331e+010 	 5.3983e+007 	 6.7598e+007
16.56 	 1.1854e+010 	 1.0914e+010 	 5.3917e+007 	 6.7555e+007 	 1.1860e+010 	 1.1331e+010 	 5.3983e+007 	 6.7598e+007
16.58 	 1.1953e+010 	 1.0906e+010 	 5.3917e+007 	 6.7555e+007 	 1.1959e+010 	 1.1322e+010 	 5.3983e+007 	 6.7598e+007
 16.6 	 1.2054e+010 	 1.0897e+010 	 5.3917e+007 	 6.7555e+007 	 1.2060e+010 	 1.1313e+010 	 5.3983e+007 	 6.7598e+007
16.62 	 1.2157e+010 	 1.0889e+010 	 5.3917e+007 	 6.7555e+007 	 1.2163e+010 	 1.1305e+010 	 5.3983e+007 	 6.7598e+007
16.64 	 1.2263e+010 	 1.0881e+010 	 5.3917e+007 	 6.7555e+007 	 1.2269e+010 	 1.1296e+010 	 5.3983e+007 	 6.7598e+007
16.66 	 1.2370e+010 	 1.0872e+010 	 5.3917e+007 	 6.7555e+007 	 1.2376e+010 	 1.1287e+010 	 5.3983e+007 	 6.7598e+007
16.68 	 1.2480e+010 	 1.0864e+010 	 5.3917e+007 	 6.7555e+007 	 1.2486e+010 	 1.1278e+010 	 5.3983e+007 	 6.7598e+007
 16.7 	 1.2593e+010 	 1.0856e+010 	 5.3917e+007 	 6.7555e+007 	 1.2599e+010 	 1.1269e+010 	 5.3983e+007 	 6.7598e+007
16.72 	 1.2708e+010 	 1.0847e+010 	 5.3917e+007 	 6.7555e+007 	 1.2714e+010 	 1.1260e+010 	 5.3983e+007 	 6.7598e+007
16.74 	 1.2825e+010 	 1.0839e+010 	 5.3917e+007 	 6.7555e+007 	 1.2831e+010 	 1.1251e+010 	 5.3983e+007 	 6.7598e+007
16.76 	 1.2945e+010 	 1.0831e+010 	 5.3917e+007 	 6.7555e+007 	 1.2951e+010 	 1.1243e+010 	 5.3983e+007 	 6.7598e+007
16.79 	 1.3067e+010 	 1.0822e+010 	 5.3917e+007 	 6.7555e+007 	 1.3074e+010 	 1.1234e+010 	 5.3983e+007 	 6.7598e+007
16.81 	 1.3193e+010 	 1.0814e+010 	 5.3917e+007 	 6.7555e+007 	 1.3199e+010 	 1.1225e+010 	 5.3983e+007 	 6.7598e+007
16.83 	 1.3321e+010 	 1.0806e+010 	 5.3917e+007 	 6.7555e+007 	 1.3327e+010 	 1.1216e+010 	 5.3983e+007 	 6.7598e+007
16.85 	 1.3451e+010 	 1.0797e+010 	 5.3917e+007 	 6.7555e+007 	 1.3458e+010 	 1.1207e+010 	 5.3983e+007 	 6.7598e+007
16.87 	 1.3585e+010 	 1.0789e+010 	 5.3917e+007 	 6.7555e+007 	 1.3591e+010 	 1.1198e+010 	 5.3984e+007 	 6.7598e+007
16.89 	 1.3721e+010 	 1.0780e+010 	 5.3917e+007 	 6.7555e+007 	 1.3728e+010 	 1.1189e+010 	 5.3984e+007 	 6.7598e+007
16.91 	 1.3860e+010 	 1.0772e+010 	 5.3917e+007 	 6.7555e+007 	 1.3867e+010 	 1.1180e+010 	 5.3984e+007 	 6.7598e+007
16.93 	 1.4003e+010 	 1.0764e+010 	 5.3917e+007 	 6.7555e+007 	 1.4010e+010 	 1.1171e+010 	 5.3984e+007 	 6.7598e+007
16.95 	 1.4148e+010 	 1.0755e+010 	 5.3917e+007 	 6.7555e+007 	 1.4155e+010 	 1.1162e+010 	 5.3984e+007 	 6.7598e+007
16.97 	 1.4297e+010 	 1.0747e+010 	 5.3917e+007 	 6.7555e+007 	 1.4304e+010 	 1.1153e+010 	 5.3984e+007 	 6.7598e+007
16.99 	 1.4448e+010 	 1.0738e+010 	 5.3917e+007 	 6.7555e+007 	 1.4456e+010 	 1.1144e+010 	 5.3984e+007 	 6.7598e+007
17.01 	 1.4604e+010 	 1.0730e+010 	 5.3917e+007 	 6.7555e+007 	 1.4611e+010 	 1.1135e+010 	 5.3984e+007 	 6.7598e+007
17.04 	 1.4762e+010 	 1.0721e+010 	 5.3917e+007 	 6.7555e+007 	 1.4769e+010 	 1.1126e+010 	 5.3984e+007 	 6.7598e+007
17.06 	 1.4924e+010 	 1.0713e+010 	 5.3917e+007 	 6.7555e+007 	 1.4931e+010 	 1.1118e+010 	 5.3984e+007 	 6.7598e+007
17.08 	 1.5089e+010 	 1.0705e+010 	 5.3917e+007 	 6.7555e+007 	 1.5097e+010 	 1.1109e+010 	 5.3984e+007 	 6.7598e+007
 17.1 	 1.5258e+010 	 1.0696e+010 	 5.3917e+007 	 6.7555e+007 	 1.5266e+010 	 1.1100e+010 	 5.3984e+007 	 6.7598e+007
17.12 	 1.5431e+010 	 1.0688e+010 	 5.3917e+007 	 6.7556e+007 	 1.5438e+010 	 1.1091e+010 	 5.3984e+007 	 6.7598e+007
17.14 	 1.5607e+010 	 1.0679e+010 	 5.3917e+007 	 6.7556e+007 	 1.5615e+010 	 1.1082e+010 	 5.3984e+007 	 6.7598e+007
17.16 	 1.5787e+010 	 1.0671e+010 	 5.3917e+007 	 6.7556e+007 	 1.5795e+010 	 1.1073e+010 	 5.3984e+007 	 6.7599e+007
17.18 	 1.5971e+010 	 1.0662e+010 	 5.3917e+007 	 6.7556e+007 	 1.5979e+010 	 1.1064e+010 	 5.3984e+007 	 6.7599e+007
 17.2 	 1.6159e+010 	 1.0654e+010 	 5.3917e+007 	 6.7556e+007 	 1.6167e+010 	 1.1055e+010 	 5.3985e+007 	 6.7599e+007
17.22 	 1.6351e+010 	 1.0645e+010 	 5.3917e+007 	 6.7556e+007 	 1.6359e+010 	 1.1046e+010 	 5.3985e+007 	 6.7599e+007
17.24 	 1.6547e+010 	 1.0637e+010 	 5.3917e+007 	 6.7556e+007 	 1.6555e+010 	 1.1037e+010 	 5.3985e+007 	 6.7599e+007
17.26 	 1.6747e+010 	 1.0628e+010 	 5.3917e+007 	 6.7556e+007 	 1.6755e+010 	 1.1028e+010 	 5.3985e+007 	 6.7599e+007
17.29 	 1.6952e+010 	 1.0620e+010 	 5.3917e+007 	 6.7556e+007 	 1.6960e+010 	 1.1018e+010 	 5.3985e+007 	 6.7599e+007
17.31 	 1.7161e+010 	 1.0611e+010 	 5.3917e+007 	 6.7556e+007 	 1.7169e+010 	 1.1009e+010 	 5.3985e+007 	 6.7599e+007
17.33 	 1.7374e+010 	 1.0603e+010 	 5.3917e+007 	 6.7556e+007 	 1.7383e+010 	 1.1000e+010 	 5.3985e+007 	 6.7599e+007
17.35 	 1.7593e+010 	 1.0594e+010 	 5.3917e+007 	 6.7556e+007 	 1.7601e+010 	 1.0991e+010 	 5.3985e+007 	 6.7599e+007
17.37 	 1.7816e+010 	 1.0586e+010 	 5.3917e+007 	 6.7556e+007 	 1.7824e+010 	 1.0982e+010 	 5.3986e+007 	 6.7599e+007
17.39 	 1.8043e+010 	 1.0577e+010 	 5.3918e+007 	 6.7556e+007 	 1.8052e+010 	 1.0973e+010 	 5.3986e+007 	 6.7600e+007
17.41 	 1.8276e+010 	 1.0569e+010 	 5.3918e+007 	 6.7556e+007 	 1.8285e+010 	 1.0964e+010 	 5.3986e+007 	 6.7600e+007
17.43 	 1.8514e+010 	 1.0560e+010 	 5.3918e+007 	 6.7556e+007 	 1.8523e+010 	 1.0955e+010 	 5.3986e+007 	 6.7600e+007
17.45 	 1.8756e+010 	 1.0552e+010 	 5.3918e+007 	 6.7556e+007 	 1.8766e+010 	 1.0946e+010 	 5.3987e+007 	 6.7600e+007
17.47 	 1.9004e+010 	 1.0543e+010 	 5.3918e+007 	 6.7556e+007 	 1.9014e+010 	 1.0937e+010 	 5.3987e+007 	 6.7600e+007
17.49 	 1.9258e+010 	 1.0535e+010 	 5.3919e+007 	 6.7556e+007 	 1.9267e+010 	 1.0928e+010 	 5.3987e+007 	 6.7601e+007
17.51 	 1.9516e+010 	 1.0526e+010 	 5.3919e+007 	 6.7557e+007 	 1.9526e+010 	 1.0919e+010 	 5.3988e+007 	 6.7601e+007
17.54 	 1.9781e+010 	 1.0517e+010 	 5.3919e+007 	 6.7557e+007 	 1.9791e+010 	 1.0910e+010 	 5.3988e+007 	 6.7601e+007
17.56 	 2.0051e+010 	 1.0509e+010 	 5.3920e+007 	 6.7557e+007 	 2.0061e+010 	 1.0901e+010 	 5.3989e+007 	 6.7602e+007
17.58 	 2.0327e+010 	 1.0500e+010 	 5.3921e+007 	 6.7558e+007 	 2.0337e+010 	 1.0891e+010 	 5.3990e+007 	 6.7602e+007
17.58 	 2.0327e+010 	 1.0500e+010 	 5.3921e+007 	 6.7558e+007 	 2.0337e+010 	 1.0891e+010 	 5.3990e+007 	 6.7602e+007
 17.6 	 2.0608e+010 	 1.0492e+010 	 5.3921e+007 	 6.7558e+007 	 2.0619e+010 	 1.0882e+010 	 5.3991e+007 	 6.7603e+007
17.62 	 2.0896e+010 	 1.0483e+010 	 5.3923e+007 	 6.7559e+007 	 2.0907e+010 	 1.0873e+010 	 5.3992e+007 	 6.7604e+007
17.64 	 2.1190e+010 	 1.0474e+010 	 5.3924e+007 	 6.7560e+007 	 2.1201e+010 	 1.0864e+010 	 5.3994e+007 	 6.7605e+007
17.66 	 2.1491e+010 	 1.0466e+010 	 5.3925e+007 	 6.7561e+007 	 2.1501e+010 	 1.0855e+010 	 5.3995e+007 	 6.7606e+007
17.68 	 2.1798e+010 	 1.0457e+010 	 5.3927e+007 	 6.7562e+007 	 2.1808e+010 	 1.0846e+010 	 5.3998e+007 	 6.7607e+007
 17.7 	 2.2111e+010 	 1.0449e+010 	 5.3930e+007 	 6.7564e+007 	 2.2122e+010 	 1.0837e+010 	 5.4000e+007 	 6.7609e+007
17.72 	 2.2431e+010 	 1.0440e+010 	 5.3933e+007 	 6.7565e+007 	 2.2442e+010 	 1.0827e+010 	 5.4004e+007 	 6.7611e+007
17.74 	 2.2758e+010 	 1.0431e+010 	 5.3937e+007 	 6.7568e+007 	 2.2770e+010 	 1.0818e+010 	 5.4008e+007 	 6.7613e+007
17.77 	 2.3092e+010 	 1.0423e+010 	 5.3942e+007 	 6.7571e+007 	 2.3104e+010 	 1.0809e+010 	 5.4013e+007 	 6.7617e+007
17.79 	 2.3434e+010 	 1.0414e+010 	 5.3947e+007 	 6.7574e+007 	 2.3446e+010 	 1.0800e+010 	 5.4019e+007 	 6.7620e+007
17.81 	 2.3783e+010 	 1.0406e+010 	 5.3955e+007 	 6.7579e+007 	 2.3794e+010 	 1.0791e+010 	 5.4026e+007 	 6.7625e+007
17.83 	 2.4139e+010 	 1.0397e+010 	 5.3964e+007 	 6.7584e+007 	 2.4151e+010 	 1.0782e+010 	 5.4036e+007 	 6.7631e+007
17.85 	 2.4503e+010 	 1.0388e+010 	 5.3975e+007 	 6.7591e+007 	 2.4515e+010 	 1.0772e+010 	 5.4047e+007 	 6.7638e+007
17.87 	 2.4874e+010 	 1.0380e+010 	 5.3988e+007 	 6.7600e+007 	 2.4887e+010 	 1.0763e+010 	 5.4061e+007 	 6.7647e+007
17.89 	 2.5254e+010 	 1.0371e+010 	 5.4005e+007 	 6.7610e+007 	 2.5267e+010 	 1.0754e+010 	 5.4079e+007 	 6.7658e+007
17.91 	 2.5642e+010 	 1.0362e+010 	 5.4026e+007 	 6.7623e+007 	 2.5655e+010 	 1.0745e+010 	 5.4100e+007 	 6.7671e+007
17.93 	 2.6038e+010 	 1.0354e+010 	 5.4052e+007 	 6.7639e+007 	 2.6051e+010 	 1.0736e+010 	 5.4127e+007 	 6.7688e+007
17.95 	 2.6443e+010 	 1.0345e+010 	 5.4084e+007 	 6.7659e+007 	 2.6456e+010 	 1.0726e+010 	 5.4160e+007 	 6.7709e+007
17.97 	 2.6856e+010 	 1.0336e+010 	 5.4123e+007 	 6.7684e+007 	 2.6870e+010 	 1.0717e+010 	 5.4201e+007 	 6.7734e+007
17.99 	 2.7279e+010 	 1.0328e+010 	 5.4172e+007 	 6.7714e+007 	 2.7292e+010 	 1.0708e+010 	 5.4251e+007 	 6.7765e+007
18.02 	 2.7710e+010 	 1.0319e+010 	 5.4233e+007 	 6.7752e+007 	 2.7724e+010 	 1.0699e+010 	 5.4313e+007 	 6.7804e+007
18.04 	 2.8151e+010 	 1.0310e+010 	 5.4308e+007 	 6.7798e+007 	 2.8165e+010 	 1.0689e+010 	 5.4390e+007 	 6.7852e+007
18.06 	 2.8601e+010 	 1.0301e+010 	 5.4401e+007 	 6.7856e+007 	 2.8615e+010 	 1.0680e+010 	 5.4485e+007 	 6.7911e+007
18.08 	 2.9061e+010 	 1.0293e+010 	 5.4515e+007 	 6.7927e+007 	 2.9075e+010 	 1.0671e+010 	 5.4603e+007 	 6.7984e+007
 18.1 	 2.9531e+010 	 1.0284e+010 	 5.4657e+007 	 6.8015e+007 	 2.9546e+010 	 1.0662e+010 	 5.4748e+007 	 6.8075e+007
18.12 	 3.0011e+010 	 1.0275e+010 	 5.4832e+007 	 6.8124e+007 	 3.0026e+010 	 1.0652e+010 	 5.4928e+007 	 6.8187e+007
18.14 	 3.0501e+010 	 1.0267e+010 	 5.5049e+007 	 6.8259e+007 	 3.0516e+010 	 1.0643e+010 	 5.5151e+007 	 6.8325e+007
18.16 	 3.1002e+010 	 1.0258e+010 	 5.5318e+007 	 6.8426e+007 	 3.1017e+010 	 1.0634e+010 	 5.5426e+007 	 6.8497e+007
18.18 	 3.1513e+010 	 1.0249e+010 	 5.5650e+007 	 6.8633e+007 	 3.1529e+010 	 1.0624e+010 	 5.5766e+007 	 6.8708e+007
 18.2 	 3.2036e+010 	 1.0240e+010 	 5.6061e+007 	 6.8888e+007 	 3.2052e+010 	 1.0615e+010 	 5.6187e+007 	 6.8970e+007
18.22 	 3.2570e+010 	 1.0232e+010 	 5.6569e+007 	 6.9204e+007 	 3.2586e+010 	 1.0606e+010 	 5.6708e+007 	 6.9294e+007
18.24 	 3.3115e+010 	 1.0223e+010 	 5.7198e+007 	 6.9595e+007 	 3.3131e+010 	 1.0597e+010 	 5.7352e+007 	 6.9695e+007
18.27 	 3.3672e+010 	 1.0214e+010 	 5.7976e+007 	 7.0078e+007 	 3.3689e+010 	 1.0587e+010 	 5.8148e+007 	 7.0191e+007
18.29 	 3.4241e+010 	 1.0205e+010 	 5.8939e+007 	 7.0677e+007 	 3.4258e+010 	 1.0578e+010 	 5.9134e+007 	 7.0805e+007
18.31 	 3.4822e+010 	 1.0197e+010 	 6.0129e+007 	 7.1417e+007 	 3.4839e+010 	 1.0569e+010 	 6.0353e+007 	 7.1563e+007
18.33 	 3.5416e+010 	 1.0188e+010 	 6.1602e+007 	 7.2332e+007 	 3.5434e+010 	 1.0559e+010 	 6.1861e+007 	 7.2502e+007
18.35 	 3.6022e+010 	 1.0179e+010 	 6.3424e+007 	 7.3465e+007 	 3.6040e+010 	 1.0550e+010 	 6.3726e+007 	 7.3663e+007
18.37 	 3.6642e+010 	 1.0170e+010 	 6.5679e+007 	 7.4866e+007 	 3.6660e+010 	 1.0541e+010 	 6.6034e+007 	 7.5099e+007
18.39 	 3.7275e+010 	 1.0161e+010 	 6.8467e+007 	 7.6599e+007 	 3.7293e+010 	 1.0531e+010 	 6.8889e+007 	 7.6876e+007
18.41 	 3.7921e+010 	 1.0153e+010 	 7.1917e+007 	 7.8743e+007 	 3.7940e+010 	 1.0522e+010 	 7.2420e+007 	 7.9074e+007
18.43 	 3.8582e+010 	 1.0144e+010 	 7.6185e+007 	 8.1396e+007 	 3.8601e+010 	 1.0513e+010 	 7.6789e+007 	 8.1793e+007
18.45 	 3.9256e+010 	 1.0135e+010 	 8.1465e+007 	 8.4677e+007 	 3.9276e+010 	 1.0503e+010 	 8.2194e+007 	 8.5157e+007
18.47 	 3.9945e+010 	 1.0126e+010 	 8.7996e+007 	 8.8737e+007 	 3.9965e+010 	 1.0494e+010 	 8.8880e+007 	 8.9319e+007
18.49 	 4.0649e+010 	 1.0117e+010 	 9.6076e+007 	 9.3759e+007 	 4.0670e+010 	 1.0484e+010 	 9.7151e+007 	 9.4467e+007
18.52 	 4.1368e+010 	 1.0109e+010 	 1.0607e+008 	 9.9971e+007 	 4.1389e+010 	 1.0475e+010 	 1.0738e+008 	 1.0083e+008
18.54 	 4.2103e+010 	 1.0100e+010 	 1.1844e+008 	 1.0766e+008 	 4.2124e+010 	 1.0466e+010 	 1.2004e+008 	 1.0871e+008
18.56 	 4.2853e+010 	 1.0091e+010 	 1.3374e+008 	 1.1717e+008 	 4.2875e+010 	 1.0456e+010 	 1.3570e+008 	 1.1846e+008
18.58 	 4.3620e+010 	 1.0082e+010 	 1.5266e+008 	 1.2893e+008 	 4.3642e+010 	 1.0447e+010 	 1.5507e+008 	 1.3052e+008
 18.6 	 4.4403e+010 	 1.0073e+010 	 1.7607e+008 	 1.4348e+008 	 4.4425e+010 	 1.0437e+010 	 1.7904e+008 	 1.4543e+008
 18.6 	 4.4403e+010 	 1.0073e+010 	 1.7607e+008 	 1.4348e+008 	 4.4425e+010 	 1.0437e+010 	 1.7904e+008 	 1.4543e+008
18.61 	 4.5184e+010 	 1.0085e+010 	 2.0024e+008 	 1.5862e+008 	 4.5206e+010 	 1.0450e+010 	 2.0377e+008 	 1.6095e+008
18.62 	 4.5947e+010 	 1.0097e+010 	 2.2374e+008 	 1.7335e+008 	 4.5970e+010 	 1.0462e+010 	 2.2783e+008 	 1.7605e+008
18.62 	 4.6692e+010 	 1.0109e+010 	 2.4657e+008 	 1.8766e+008 	 4.6715e+010 	 1.0474e+010 	 2.5120e+008 	 1.9071e+008
18.63 	 4.7419e+010 	 1.0121e+010 	 2.6873e+008 	 2.0155e+008 	 4.7443e+010 	 1.0486e+010 	 2.7389e+008 	 2.0495e+008
18.64 	 4.8128e+010 	 1.0132e+010 	 2.9022e+008 	 2.1502e+008 	 4.8152e+010 	 1.0497e+010 	 2.9589e+008 	 2.1876e+008
18.65 	 4.8820e+010 	 1.0143e+010 	 3.1105e+008 	 2.2807e+008 	 4.8844e+010 	 1.0508e+010 	 3.1721e+008 	 2.3214e+008
18.66 	 4.9493e+010 	 1.0153e+010 	 3.3120e+008 	 2.4070e+008 	 4.9518e+010 	 1.0519e+010 	 3.3785e+008 	 2.4509e+008
18.66 	 5.0149e+010 	 1.0164e+010 	 3.5069e+008 	 2.5291e+008 	 5.0174e+010 	 1.0530e+010 	 3.5781e+008 	 2.5762e+008
18.67 	 5.0787e+010 	 1.0174e+010 	 3.6951e+008 	 2.6471e+008 	 5.0812e+010 	 1.0540e+010 	 3.7708e+008 	 2.6971e+008
18.68 	 5.1407e+010 	 1.0184e+010 	 3.8766e+008 	 2.7608e+008 	 5.1433e+010 	 1.0550e+010 	 3.9567e+008 	 2.8138e+008
18.69 	 5.2009e+010 	 1.0194e+010 	 4.0514e+008 	 2.8704e+008 	 5.2035e+010 	 1.0560e+010 	 4.1358e+008 	 2.9262e+008
 18.7 	 5.2593e+010 	 1.0203e+010 	 4.2195e+008 	 2.9758e+008 	 5.2620e+010 	 1.0570e+010 	 4.3080e+008 	 3.0343e+008
18.71 	 5.3160e+010 	 1.0212e+010 	 4.3809e+008 	 3.0770e+008 	 5.3186e+010 	 1.0579e+010 	 4.4734e+008 	 3.1381e+008
18.71 	 5.3708e+010 	 1.0221e+010 	 4.5356e+008 	 3.1740e+008 	 5.3735e+010 	 1.0588e+010 	 4.6319e+008 	 3.2376e+008
18.72 	 5.4239e+010 	 1.0230e+010 	 4.6837e+008 	 3.2668e+008 	 5.4266e+010 	 1.0597e+010 	 4.7836e+008 	 3.3328e+008
18.73 	 5.4752e+010 	 1.0238e+010 	 4.8251e+008 	 3.3554e+008 	 5.4779e+010 	 1.0606e+010 	 4.9285e+008 	 3.4238e+008
18.74 	 5.5247e+010 	 1.0246e+010 	 4.9598e+008 	 3.4398e+008 	 5.5274e+010 	 1.0614e+010 	 5.0665e+008 	 3.5104e+008
18.75 	 5.5724e+010 	 1.0254e+010 	 5.0878e+008 	 3.5201e+008 	 5.5752e+010 	 1.0622e+010 	 5.1977e+008 	 3.5928e+008
18.75 	 5.6183e+010 	 1.0262e+010 	 5.2091e+008 	 3.5961e+008 	 5.6211e+010 	 1.0630e+010 	 5.3220e+008 	 3.6708e+008
18.76 	 5.6624e+010 	 1.0269e+010 	 5.3237e+008 	 3.6680e+008 	 5.6653e+010 	 1.0638e+010 	 5.4395e+008 	 3.7446e+008
18.77 	 5.7048e+010 	 1.0277e+010 	 5.4316e+008 	 3.7356e+008 	 5.7077e+010 	 1.0645e+010 	 5.5501e+008 	 3.8141e+008
18.78 	 5.7453e+010 	 1.0283e+010 	 5.5329e+008 	 3.7991e+008 	 5.7482e+010 	 1.0652e+010 	 5.6540e+008 	 3.8793e+008
18.79 	 5.7841e+010 	 1.0290e+010 	 5.6274e+008 	 3.8584e+008 	 5.7870e+010 	 1.0659e+010 	 5.7509e+008 	 3.9402e+008
 18.8 	 5.8211e+010 	 1.0296e+010 	 5.7153e+008 	 3.9135e+008 	 5.8240e+010 	 1.0665e+010 	 5.8410e+008 	 3.9967e+008
 18.8 	 5.8563e+010 	 1.0303e+010 	 5.7965e+008 	 3.9644e+008 	 5.8593e+010 	 1.0672e+010 	 5.9243e+008 	 4.0491e+008
18.81 	 5.8897e+010 	 1.0309e+010 	 5.8710e+008 	 4.0112e+008 	 5.8927e+010 	 1.0678e+010 	 6.0007e+008 	 4.0971e+008
18.82 	 5.9213e+010 	 1.0314e+010 	 5.9388e+008 	 4.0537e+008 	 5.9243e+010 	 1.0684e+010 	 6.0703e+008 	 4.1408e+008
18.83 	 5.9512e+010 	 1.0320e+010 	 5.9999e+008 	 4.0921e+008 	 5.9542e+010 	 1.0689e+010 	 6.1330e+008 	 4.1802e+008
18.84 	 5.9792e+010 	 1.0325e+010 	 6.0544e+008 	 4.1262e+008 	 5.9823e+010 	 1.0695e+010 	 6.1889e+008 	 4.2153e+008
18.84 	 6.0055e+010 	 1.0330e+010 	 6.1021e+008 	 4.1562e+008 	 6.0085e+010 	 1.0700e+010 	 6.2379e+008 	 4.2461e+008
18.85 	 6.0300e+010 	 1.0334e+010 	 6.1432e+008 	 4.1820e+008 	 6.0330e+010 	 1.0704e+010 	 6.2801e+008 	 4.2727e+008
18.86 	 6.0527e+010 	 1.0339e+010 	 6.1776e+008 	 4.2036e+008 	 6.0557e+010 	 1.0709e+010 	 6.3154e+008 	 4.2949e+008
18.87 	 6.0736e+010 	 1.0343e+010 	 6.2053e+008 	 4.2210e+008 	 6.0767e+010 	 1.0713e+010 	 6.3439e+008 	 4.3128e+008
18.88 	 6.0927e+010 	 1.0347e+010 	 6.2263e+008 	 4.2342e+008 	 6.0958e+010 	 1.0717e+010 	 6.3655e+008 	 4.3265e+008
18.89 	 6.1100e+010 	 1.0350e+010 	 6.2406e+008 	 4.2432e+008 	 6.1131e+010 	 1.0721e+010 	 6.3803e+008 	 4.3358e+008
18.89 	 6.1256e+010 	 1.0354e+010 	 6.2482e+008 	 4.2480e+008 	 6.1287e+010 	 1.0724e+010 	 6.3882e+008 	 4.3409e+008
 18.9 	 6.1393e+010 	 1.0357e+010 	 6.2492e+008 	 4.2487e+008 	 6.1425e+010 	 1.0728e+010 	 6.3893e+008 	 4.3416e+008
