Dose,DOS C/mm2,DOSe/cm2,H2,CH4,H2O,CO,C2H6,CO2
14.666,1.47E-02,8.83E+18,0.0030846,6.17E-05,0.00029147,0.00028647,4.67E-05,0.00040058
14.6813,1.47E-02,8.84E+18,0.0030473,6.18E-05,0.00028316,0.00029909,3.95E-05,0.00040756
14.6959,1.47E-02,8.85E+18,0.0030727,6.36E-05,0.00027496,0.00028059,4.31E-05,0.00040827
14.7113,1.47E-02,8.86E+18,0.0030995,6.46E-05,0.00026679,0.00029104,4.35E-05,0.00039698
14.7256,1.47E-02,8.87E+18,0.0030865,5.91E-05,0.00027305,0.00028879,4.17E-05,0.0003886
14.7404,1.47E-02,8.88E+18,0.0030384,6.47E-05,0.0002983,0.00027926,4.23E-05,0.0003992
14.7573,1.48E-02,8.89E+18,0.003127,6.40E-05,0.00014615,0.000281,5.16E-05,0.00042132
14.7727,1.48E-02,8.90E+18,0.0030809,5.95E-05,0.00018388,0.00028979,4.67E-05,0.00041292
14.7875,1.48E-02,8.91E+18,0.0030355,6.21E-05,0.00019223,0.00030384,4.64E-05,0.00041053
14.8034,1.48E-02,8.92E+18,0.003048,5.93E-05,0.00019749,0.00030456,3.98E-05,0.0003976
14.8192,1.48E-02,8.93E+18,0.0029974,6.17E-05,0.000209,0.00027517,4.58E-05,0.00042556
14.8351,1.48E-02,8.94E+18,0.0030106,5.87E-05,0.00023075,0.00027969,4.22E-05,0.00040515
14.8509,1.49E-02,8.95E+18,0.0030065,6.03E-05,0.0002191,0.00029791,4.09E-05,0.00038885
14.8667,1.49E-02,8.96E+18,0.0030213,5.82E-05,0.00023104,0.00029662,4.18E-05,0.00038897
14.8826,1.49E-02,8.97E+18,0.0029796,5.87E-05,0.00024618,0.00028658,4.03E-05,0.00040005
14.8984,1.49E-02,8.97E+18,0.0029665,6.20E-05,0.0002333,0.0002891,3.94E-05,0.00038752
14.9142,1.49E-02,8.98E+18,0.0029758,6.10E-05,0.00022366,0.00028816,4.42E-05,0.00038603
14.93,1.49E-02,8.99E+18,0.0029786,6.25E-05,0.00022896,0.00029484,4.12E-05,0.00039797
14.9453,1.49E-02,9.00E+18,0.003,5.73E-05,0.00021517,0.00029355,4.34E-05,0.00038454
14.9601,1.50E-02,9.01E+18,0.0030025,5.70E-05,0.00023114,0.00028784,3.64E-05,0.00039618
14.9759,1.50E-02,9.02E+18,0.0029574,5.78E-05,0.00025731,0.00029469,4.35E-05,0.00038782
14.9917,1.50E-02,9.03E+18,0.0029895,5.91E-05,0.00022703,0.00028909,4.22E-05,0.00039953
15.0075,1.50E-02,9.04E+18,0.0029574,5.72E-05,0.00023684,0.00028724,4.44E-05,0.0003896
15.0233,1.50E-02,9.05E+18,0.0029745,5.83E-05,0.00024231,0.00028903,4.17E-05,0.00038796
15.0386,1.50E-02,9.06E+18,0.0029744,6.03E-05,0.00023763,0.0002759,4.00E-05,0.00038431
15.0529,1.51E-02,9.07E+18,0.0029744,5.62E-05,0.00022582,0.00027721,4.10E-05,0.0003973
15.0672,1.51E-02,9.08E+18,0.0029821,5.85E-05,0.0002423,0.00028135,3.97E-05,0.0003879
15.0786,1.51E-02,9.08E+18,0.018915,0.00044731,0.0032681,0.0033766,0.00065379,0.0049248
15.0835,1.51E-02,9.09E+18,0.017294,0.00037997,0.0031752,0.0030787,0.00048392,0.0040614
15.0884,1.51E-02,9.09E+18,0.016017,0.00033953,0.003072,0.0028678,0.00041289,0.0035552
15.0932,1.51E-02,9.09E+18,0.01504,0.00030521,0.0029608,0.0026939,0.000368,0.0032459
15.098,1.51E-02,9.10E+18,0.01444,0.00029592,0.0028017,0.0025658,0.00032218,0.0029656
15.1028,1.51E-02,9.10E+18,0.013874,0.00028125,0.0027237,0.0024543,0.00030447,0.0027607
15.1077,1.51E-02,9.10E+18,0.013381,0.00026549,0.0026523,0.0023393,0.00028951,0.0025926
15.1125,1.51E-02,9.10E+18,0.01298,0.0002561,0.0025633,0.0022295,0.00026483,0.0025015
15.1173,1.51E-02,9.11E+18,0.012656,0.00024943,0.0024498,0.0021501,0.00026139,0.0023871
15.1223,1.51E-02,9.11E+18,0.012216,0.0002455,0.0024072,0.002081,0.00024201,0.00229
15.1282,1.51E-02,9.11E+18,0.011887,0.00023531,0.0023374,0.0020181,0.00022269,0.0021742
15.133,1.51E-02,9.12E+18,0.011691,0.00022547,0.0022597,0.0019507,0.00022749,0.0021114
15.1384,1.51E-02,9.12E+18,0.011436,0.00022064,0.0022077,0.0018932,0.00022218,0.0020292
15.144,1.51E-02,9.12E+18,0.011204,0.00021229,0.0021384,0.0018177,0.00022245,0.0019515
15.149,1.51E-02,9.13E+18,0.010944,0.00021342,0.0021381,0.0017704,0.00020721,0.0019004
15.1538,1.52E-02,9.13E+18,0.010846,0.00020819,0.0020209,0.0017518,0.0002103,0.0018613
15.1586,1.52E-02,9.13E+18,0.010705,0.00020007,0.0019994,0.00169,0.00020427,0.0018087
15.1638,1.52E-02,9.13E+18,0.010496,0.00019855,0.0019583,0.0016847,0.00019635,0.0017606
15.1688,1.52E-02,9.14E+18,0.010324,0.00019619,0.0019329,0.0016163,0.00019306,0.0017247
15.1736,1.52E-02,9.14E+18,0.010224,0.00019259,0.0018611,0.0015827,0.00018201,0.0017012
15.1789,1.52E-02,9.14E+18,0.010057,0.00019222,0.0018141,0.0015811,0.00018041,0.0016566
15.1843,1.52E-02,9.15E+18,0.0099024,0.00018894,0.0018357,0.0015592,0.00017235,0.0016007
15.1896,1.52E-02,9.15E+18,0.0098214,0.00018322,0.0017416,0.0015258,0.00016993,0.0015785
15.1949,1.52E-02,9.15E+18,0.0097019,0.00018035,0.0017326,0.0014811,0.00017099,0.0015563
15.2003,1.52E-02,9.16E+18,0.0095799,0.00017625,0.0016979,0.0014703,0.00017244,0.0015149
15.2059,1.52E-02,9.16E+18,0.0094785,0.00017583,0.0016509,0.0014208,0.0001666,0.0014721
15.2118,1.52E-02,9.16E+18,0.0092998,0.00017706,0.001622,0.0013978,0.00016137,0.0014645
15.2172,1.52E-02,9.17E+18,0.0092134,0.00017313,0.0016129,0.0014142,0.0001591,0.0014107
15.2222,1.52E-02,9.17E+18,0.0091186,0.00017908,0.0015716,0.0013815,0.00015529,0.0014061
15.2276,1.52E-02,9.17E+18,0.0090634,0.00016971,0.0015255,0.0013552,0.00015218,0.0013968
15.233,1.52E-02,9.18E+18,0.0089218,0.00016731,0.0015173,0.001351,0.00015211,0.0013446
15.2383,1.52E-02,9.18E+18,0.0088704,0.00016901,0.0014791,0.0013354,0.00014827,0.001337
15.2432,1.52E-02,9.18E+18,0.0087817,0.00016735,0.0014683,0.0012847,0.00015101,0.0013251
15.248,1.52E-02,9.19E+18,0.0087188,0.00016997,0.0014407,0.0013012,0.00014327,0.0013063
15.2529,1.53E-02,9.19E+18,0.008624,0.00016622,0.0014207,0.0012705,0.00014207,0.001278
15.2578,1.53E-02,9.19E+18,0.0085494,0.00016452,0.0013812,0.0012576,0.00013956,0.0012693
15.2626,1.53E-02,9.19E+18,0.0084884,0.00015868,0.0013602,0.0012468,0.00014214,0.0012494
15.2675,1.53E-02,9.20E+18,0.0084164,0.00016119,0.0013618,0.0012219,0.00013673,0.0012506
15.2724,1.53E-02,9.20E+18,0.00832,0.00015958,0.0013611,0.0012263,0.00013295,0.001223
15.2772,1.53E-02,9.20E+18,0.008269,0.00015582,0.0013023,0.0012291,0.00013352,0.0012043
15.2845,1.53E-02,9.21E+18,0.0072867,0.00012256,0.0004409,0.00085135,0.00011813,0.00098356
15.2908,1.53E-02,9.21E+18,0.0073496,0.0001295,0.00056894,0.00090315,0.00012144,0.0010448
15.2966,1.53E-02,9.21E+18,0.0073802,0.00012801,0.00061797,0.00094785,0.00011483,0.001052
15.3023,1.53E-02,9.22E+18,0.007385,0.00013,0.00066778,0.00095866,0.00011624,0.0010492
15.3081,1.53E-02,9.22E+18,0.0073697,0.00013476,0.00071252,0.00096192,0.00011356,0.0010462
15.3144,1.53E-02,9.23E+18,0.0073251,0.0001382,0.00075333,0.0009656,0.00011813,0.0010456
15.3206,1.53E-02,9.23E+18,0.0072978,0.00012935,0.00077581,0.00096817,0.00012075,0.0010324
15.3263,1.53E-02,9.23E+18,0.0072947,0.00013435,0.00079324,0.00095265,0.00011832,0.0010498
15.332,1.53E-02,9.24E+18,0.0073131,0.00013244,0.00078009,0.00094005,0.00011781,0.0010335
15.3377,1.53E-02,9.24E+18,0.007283,0.00013576,0.00078856,0.00096092,0.00011533,0.0010124
15.3435,1.53E-02,9.24E+18,0.0071825,0.00013224,0.00080891,0.00096349,0.00011281,0.0010248
15.3492,1.53E-02,9.25E+18,0.0071874,0.000136,0.00083289,0.00093907,0.00011485,0.0010064
15.3549,1.54E-02,9.25E+18,0.0071618,0.0001282,0.00080887,0.00092801,0.00011626,0.0010079
15.3606,1.54E-02,9.25E+18,0.0071283,0.00013163,0.00084615,0.00093467,0.00011315,0.00098648
15.3663,1.54E-02,9.26E+18,0.0071222,0.00013383,0.0008259,0.00093812,0.00011069,0.00097973
15.3729,1.54E-02,9.26E+18,0.0070614,0.00013065,0.00085082,0.00092944,0.00011141,0.00098362
15.3794,1.54E-02,9.26E+18,0.0070473,0.00013261,0.00083336,0.00092794,0.00010888,0.00096548
15.3859,1.54E-02,9.27E+18,0.0070129,0.00013344,0.00083553,0.00092349,0.00010556,0.0009831
15.3924,1.54E-02,9.27E+18,0.0069789,0.00013344,0.00084184,0.00091671,0.00011043,0.000965
15.3989,1.54E-02,9.28E+18,0.0069103,0.00012857,0.00084662,0.00091602,0.00010653,0.00094334
15.4054,1.54E-02,9.28E+18,0.0068991,0.00012835,0.00084553,0.00089852,0.00011121,0.00093913
15.412,1.54E-02,9.28E+18,0.006874,0.0001283,0.00086019,0.00090577,0.00010558,0.0009336
15.4185,1.54E-02,9.29E+18,0.0068225,0.00013006,0.0008416,0.00089718,0.00010655,0.00094552
15.425,1.54E-02,9.29E+18,0.006803,0.00012826,0.00085517,0.00088142,0.00010601,0.00092998
15.4315,1.54E-02,9.30E+18,0.0067606,0.00012275,0.00084728,0.00088008,0.00010322,0.00092264
15.438,1.54E-02,9.30E+18,0.0067499,0.00012943,0.00083644,0.00087481,0.00010208,0.00090687
15.4446,1.54E-02,9.30E+18,0.0066745,0.00012182,0.0008607,0.00087406,0.00010377,0.00090332
15.4511,1.55E-02,9.31E+18,0.0066799,0.00012261,0.00084098,0.00085732,0.000108,0.00089809
15.4576,1.55E-02,9.31E+18,0.006647,0.00012404,0.00084441,0.00087836,0.00010242,0.00089064
15.4641,1.55E-02,9.32E+18,0.0066098,0.00012463,0.00083924,0.0008481,0.00010483,0.00088669
15.4698,1.55E-02,9.32E+18,0.006618,0.00011998,0.0008196,0.00086059,0.00010396,0.0008894
15.4756,1.55E-02,9.32E+18,0.0065559,0.00012356,0.00083182,0.00085481,0.00010473,0.0008738
15.4827,1.55E-02,9.33E+18,0.0065404,0.00012606,0.00084693,0.00084114,0.00010089,0.000881
15.4888,1.55E-02,9.33E+18,0.006512,0.00012141,0.00083834,0.00083345,0.00010391,0.0008703
15.4951,1.55E-02,9.33E+18,0.006484,0.00012493,0.00079972,0.00083532,0.00010393,0.00086806
15.5015,1.55E-02,9.34E+18,0.0064713,0.00012002,0.00086101,0.00083248,0.00010179,0.00085317
15.5091,1.55E-02,9.34E+18,0.0064293,0.00012191,0.00083144,0.00082275,0.00010307,0.00086147
15.5155,1.55E-02,9.35E+18,0.0064224,0.0001245,0.00082033,0.00083395,9.85E-05,0.00084561
15.5224,1.55E-02,9.35E+18,0.0063855,0.00011953,0.00080668,0.0008193,0.00010377,0.00083265
15.5294,1.55E-02,9.36E+18,0.0063753,0.00012057,0.00081064,0.00081438,0.00010319,0.00084004
15.5383,1.55E-02,9.36E+18,0.0058745,0.00010113,0.00035024,0.0006169,9.77E-05,0.00075009
15.5453,1.55E-02,9.36E+18,0.0059187,0.00010353,0.00040627,0.00068267,9.08E-05,0.00080096
15.5511,1.56E-02,9.37E+18,0.0059603,0.00010858,0.00045255,0.00068295,9.57E-05,0.00080803
15.5569,1.56E-02,9.37E+18,0.0059904,0.00010733,0.00048214,0.0006936,9.69E-05,0.00080588
15.5627,1.56E-02,9.38E+18,0.0059775,0.0001074,0.00052329,0.00072252,9.20E-05,0.00080801
15.5691,1.56E-02,9.38E+18,0.0059717,0.00010961,0.00053245,0.00069053,0.00010164,0.00081362
15.5755,1.56E-02,9.38E+18,0.0059634,0.00011045,0.00055163,0.00072026,9.51E-05,0.00081969
15.5818,1.56E-02,9.39E+18,0.0059681,0.00011258,0.00058502,0.00071321,1.00E-04,0.00080266
15.5875,1.56E-02,9.39E+18,0.0059511,0.00010763,0.00057736,0.00071818,9.52E-05,0.00081366
15.5936,1.56E-02,9.39E+18,0.0059209,0.000108,0.00062206,0.00071571,9.34E-05,0.00079292
15.6,1.56E-02,9.40E+18,0.0059249,0.00011117,0.00061384,0.00071164,9.11E-05,0.00081207
15.6063,1.56E-02,9.40E+18,0.0058967,0.00010797,0.00060972,0.00071242,9.64E-05,0.00079745
15.6127,1.56E-02,9.41E+18,0.005909,0.00010874,0.00062422,0.00071037,9.27E-05,0.00079281
15.619,1.56E-02,9.41E+18,0.0058753,0.00010744,0.00065886,0.00070615,9.64E-05,0.00079226
15.6254,1.56E-02,9.41E+18,0.0058634,0.00010888,0.00064667,0.00072009,9.37E-05,0.0007896
15.6314,1.56E-02,9.42E+18,0.0058697,0.00010932,0.00066824,0.00070453,9.30E-05,0.00077482
15.6375,1.56E-02,9.42E+18,0.005835,0.00011103,0.00065328,0.00070999,9.04E-05,0.00078585
15.6438,1.56E-02,9.42E+18,0.0058454,0.00011227,0.00065097,0.00070947,9.56E-05,0.00076638
15.6499,1.56E-02,9.43E+18,0.0058096,0.00010712,0.00065127,0.00071825,9.18E-05,0.00078756
15.6556,1.57E-02,9.43E+18,0.0058172,0.00010739,0.00064262,0.00069876,9.52E-05,0.00077635
15.6613,1.57E-02,9.43E+18,0.0057797,0.00010749,0.00068275,0.00069901,9.59E-05,0.00077042
15.6671,1.57E-02,9.44E+18,0.0057958,0.00010668,0.00066929,0.00070262,9.33E-05,0.00076355
15.6728,1.57E-02,9.44E+18,0.00576,0.00010993,0.00068876,0.00069945,9.22E-05,0.00076085
15.6786,1.57E-02,9.44E+18,0.0057656,0.00010751,0.0006596,0.00069056,9.87E-05,0.0007638
15.6843,1.57E-02,9.45E+18,0.0057045,0.00010981,0.00066111,0.00070151,8.93E-05,0.00076501
15.6901,1.57E-02,9.45E+18,0.0057099,0.00010577,0.00068413,0.00069478,9.29E-05,0.00076904
15.6958,1.57E-02,9.46E+18,0.0057243,0.00010751,0.00067179,0.00069291,8.89E-05,0.00075405
15.7016,1.57E-02,9.46E+18,0.0056938,0.00010639,0.00065642,0.00070404,9.10E-05,0.00075021
15.7073,1.57E-02,9.46E+18,0.0056773,0.00010484,0.00066931,0.00069117,8.80E-05,0.00075409
15.713,1.57E-02,9.47E+18,0.0056584,0.00010882,0.00066562,0.0006915,9.30E-05,0.0007489
15.7188,1.57E-02,9.47E+18,0.0056482,0.00010511,0.00065957,0.00068826,8.97E-05,0.00075083
15.7245,1.57E-02,9.47E+18,0.0055991,0.00010603,0.00063804,0.00069166,9.05E-05,0.00072669
15.7303,1.57E-02,9.48E+18,0.0056388,0.00010486,0.00064251,0.00067912,9.12E-05,0.00073351
15.736,1.57E-02,9.48E+18,0.0056121,0.00010284,0.00062955,0.00067238,8.89E-05,0.00073124
15.7418,1.57E-02,9.48E+18,0.005564,0.00010246,0.00064906,0.00068012,8.88E-05,0.00072592
15.7475,1.57E-02,9.49E+18,0.0055477,0.0001055,0.00067716,0.00069217,8.52E-05,0.00072944
15.7533,1.58E-02,9.49E+18,0.0055628,0.00010999,0.00063179,0.00066852,9.03E-05,0.00072687
15.759,1.58E-02,9.49E+18,0.0055838,0.00010726,0.00063711,0.00067844,8.46E-05,0.00072243
15.7648,1.58E-02,9.50E+18,0.0055735,0.00010555,0.00066281,0.00066868,8.94E-05,0.00071752
15.7705,1.58E-02,9.50E+18,0.0055398,0.00010448,0.00066069,0.0006741,9.00E-05,0.00072077
15.7781,1.58E-02,9.50E+18,0.0049969,9.34E-05,0.00024228,0.00052593,8.64E-05,0.00064242
15.7843,1.58E-02,9.51E+18,0.0051881,9.34E-05,0.00032247,0.00054824,8.44E-05,0.00068337
15.7905,1.58E-02,9.51E+18,0.0052208,9.61E-05,0.00036904,0.00057025,8.50E-05,0.00068559
15.7969,1.58E-02,9.52E+18,0.005221,9.75E-05,0.00038431,0.0005825,8.29E-05,0.00071241
15.8035,1.58E-02,9.52E+18,0.0052516,9.57E-05,0.00040623,0.00058562,8.71E-05,0.00070825
15.8105,1.58E-02,9.52E+18,0.005268,9.66E-05,0.00042671,0.0005839,8.10E-05,0.00069281
15.8173,1.58E-02,9.53E+18,0.0052615,9.81E-05,0.00044661,0.00059385,8.32E-05,0.00069558
15.823,1.58E-02,9.53E+18,0.0052383,9.58E-05,0.00045746,0.00061351,8.15E-05,0.00068209
15.829,1.58E-02,9.54E+18,0.0052262,9.79E-05,0.00045897,0.00059704,8.55E-05,0.00070714
15.8354,1.58E-02,9.54E+18,0.0050928,9.99E-05,0.0004695,0.00060359,8.54E-05,0.00069414
15.8416,1.58E-02,9.54E+18,0.005063,9.80E-05,0.00053524,0.00060951,7.94E-05,0.00069779
15.8473,1.58E-02,9.55E+18,0.0050816,9.76E-05,0.00052886,0.00060528,8.94E-05,0.000687
15.8533,1.59E-02,9.55E+18,0.0050742,9.76E-05,0.00053065,0.00060228,8.55E-05,0.00068839
15.8597,1.59E-02,9.55E+18,0.0050705,9.83E-05,0.00051768,0.00061288,8.28E-05,0.00069333
15.866,1.59E-02,9.56E+18,0.005066,9.60E-05,0.00053038,0.00060844,8.72E-05,0.00069129
15.8723,1.59E-02,9.56E+18,0.0050773,9.58E-05,0.00052921,0.00061069,7.99E-05,0.00068521
15.8783,1.59E-02,9.57E+18,0.0050726,0.00010078,0.00051568,0.00060823,8.26E-05,0.00068611
15.8844,1.59E-02,9.57E+18,0.0050077,9.56E-05,0.00053192,0.00059482,8.86E-05,0.0006843
15.8902,1.59E-02,9.57E+18,0.0050521,9.61E-05,0.00053508,0.00060356,7.90E-05,0.00067857
15.896,1.59E-02,9.58E+18,0.0050244,9.64E-05,0.00053338,0.00060148,8.26E-05,0.00069474
15.9019,1.59E-02,9.58E+18,0.0050047,9.66E-05,0.00056765,0.00060246,8.22E-05,0.00067079
15.9081,1.59E-02,9.58E+18,0.0050289,0.00010198,0.00054813,0.00060482,8.22E-05,0.00067604
15.9138,1.59E-02,9.59E+18,0.0050278,9.83E-05,0.00054926,0.00060225,8.50E-05,0.0006731
15.9196,1.59E-02,9.59E+18,0.0049921,9.98E-05,0.00053272,0.00061187,7.85E-05,0.00067897
15.9253,1.59E-02,9.59E+18,0.0050092,9.67E-05,0.00054994,0.00060897,8.57E-05,0.00068078
15.9311,1.59E-02,9.60E+18,0.004998,9.76E-05,0.00054487,0.0006029,8.10E-05,0.00068743
15.9369,1.59E-02,9.60E+18,0.0049995,9.72E-05,0.00054993,0.00059324,8.01E-05,0.00067731
15.9432,1.59E-02,9.60E+18,0.005,9.81E-05,0.0005727,0.00060301,7.69E-05,0.00066874
15.949,1.59E-02,9.61E+18,0.0049982,0.00010313,0.00054166,0.00059108,8.01E-05,0.00066634
15.9549,1.60E-02,9.61E+18,0.0049768,9.30E-05,0.00056962,0.00059973,8.58E-05,0.00067462
15.9611,1.60E-02,9.62E+18,0.0049889,9.61E-05,0.00054947,0.00060242,8.07E-05,0.00067214
15.9674,1.60E-02,9.62E+18,0.0049657,9.70E-05,0.0005629,0.00058668,8.32E-05,0.00066874
15.9732,1.60E-02,9.62E+18,0.0049189,9.44E-05,0.00057803,0.00059636,8.31E-05,0.00066615
15.9791,1.60E-02,9.63E+18,0.0049584,9.95E-05,0.00057672,0.00059425,8.01E-05,0.00066382
15.9855,1.60E-02,9.63E+18,0.0049269,9.58E-05,0.00056588,0.00059202,8.18E-05,0.00066861
15.9917,1.60E-02,9.63E+18,0.0049387,9.73E-05,0.00054607,0.00058967,8.09E-05,0.00065941
15.9976,1.60E-02,9.64E+18,0.0049308,9.77E-05,0.00055023,0.00058561,8.82E-05,0.00066053
16.0035,1.60E-02,9.64E+18,0.0049238,0.00010159,0.00055305,0.00059221,7.76E-05,0.00064627
16.0099,1.60E-02,9.64E+18,0.0049212,9.42E-05,0.00057274,0.00058879,7.84E-05,0.00066065
16.0158,1.60E-02,9.65E+18,0.004912,0.00010103,0.0005935,0.0005777,8.22E-05,0.00064383
16.0249,1.60E-02,9.65E+18,0.0045764,8.77E-05,0.00024245,0.00046727,7.58E-05,0.00059018
16.032,1.60E-02,9.66E+18,0.0046263,8.64E-05,0.00030449,0.0004944,7.64E-05,0.0006297
16.0385,1.60E-02,9.66E+18,0.0046797,8.83E-05,0.00034177,0.00051221,7.73E-05,0.00063012
16.045,1.60E-02,9.67E+18,0.0046357,9.06E-05,0.00035006,0.00050982,7.48E-05,0.00063276
16.0514,1.61E-02,9.67E+18,0.0046666,8.95E-05,0.00039518,0.00052631,7.75E-05,0.00062641
16.0578,1.61E-02,9.67E+18,0.0047093,9.09E-05,0.00039062,0.00052486,7.74E-05,0.000631
16.0639,1.61E-02,9.68E+18,0.004691,9.32E-05,0.00042063,0.00053106,7.39E-05,0.00063807
16.0702,1.61E-02,9.68E+18,0.0046736,9.25E-05,0.00043037,0.0005497,7.88E-05,0.00062255
16.0761,1.61E-02,9.68E+18,0.0046489,9.24E-05,0.00045654,0.00053778,7.70E-05,0.00062658
16.082,1.61E-02,9.69E+18,0.0046565,9.17E-05,0.00047099,0.00054268,7.49E-05,0.00062804
16.0879,1.61E-02,9.69E+18,0.0046766,9.05E-05,0.0004404,0.00053982,7.68E-05,0.00063002
16.0937,1.61E-02,9.70E+18,0.0046928,8.76E-05,0.00045469,0.0005302,7.45E-05,0.00062521
16.0996,1.61E-02,9.70E+18,0.0046894,9.22E-05,0.00046304,0.00054885,7.70E-05,0.00062989
16.1056,1.61E-02,9.70E+18,0.0046476,9.08E-05,0.00048143,0.00052363,7.59E-05,0.00063286
16.1119,1.61E-02,9.71E+18,0.0046655,8.85E-05,0.00049337,0.00053617,7.42E-05,0.00062265
16.1177,1.61E-02,9.71E+18,0.00464,9.20E-05,0.00048747,0.0005476,7.49E-05,0.00061167
16.1236,1.61E-02,9.71E+18,0.0046518,8.80E-05,0.00047336,0.00053743,7.75E-05,0.00064081
16.1294,1.61E-02,9.72E+18,0.0046411,9.25E-05,0.00050679,0.00053459,7.53E-05,0.00061436
16.1355,1.61E-02,9.72E+18,0.004641,9.23E-05,0.00051633,0.00055442,7.10E-05,0.00061053
16.1422,1.61E-02,9.72E+18,0.0046319,9.11E-05,0.00047192,0.00054187,7.68E-05,0.00062199
16.1489,1.61E-02,9.73E+18,0.0046407,9.18E-05,0.00049693,0.00053726,7.76E-05,0.00063051
16.156,1.62E-02,9.73E+18,0.0046211,9.03E-05,0.00048915,0.00053051,8.02E-05,0.00062141
16.1626,1.62E-02,9.74E+18,0.0046222,9.23E-05,0.00050849,0.00054682,7.21E-05,0.00061928
16.1693,1.62E-02,9.74E+18,0.0046259,9.04E-05,0.00050052,0.00053364,7.59E-05,0.00062131
16.1759,1.62E-02,9.74E+18,0.0045909,9.33E-05,0.00051131,0.00054282,7.92E-05,0.00061955
16.1828,1.62E-02,9.75E+18,0.0046078,9.15E-05,0.00051518,0.00053567,7.45E-05,0.0006119
16.1898,1.62E-02,9.75E+18,0.0046073,9.00E-05,0.00050706,0.00054361,7.40E-05,0.00061824
16.1967,1.62E-02,9.76E+18,0.0045923,9.08E-05,0.00049206,0.00053166,7.54E-05,0.0006177
16.2038,1.62E-02,9.76E+18,0.0045763,9.00E-05,0.00051926,0.00053338,7.51E-05,0.00062182
16.2104,1.62E-02,9.77E+18,0.0045578,9.26E-05,0.0005235,0.00052802,8.04E-05,0.00061741
16.2171,1.62E-02,9.77E+18,0.0045541,9.36E-05,0.00052594,0.00053855,7.40E-05,0.00060876
16.2237,1.62E-02,9.77E+18,0.0045775,9.23E-05,0.00051898,0.00052716,7.57E-05,0.00061285
16.2304,1.62E-02,9.78E+18,0.0045825,8.99E-05,0.00052435,0.00053578,7.42E-05,0.00061565
16.2375,1.62E-02,9.78E+18,0.0045803,9.09E-05,0.000516,0.00053553,7.60E-05,0.00060366
16.2444,1.62E-02,9.79E+18,0.0045604,9.20E-05,0.00052664,0.00053768,7.36E-05,0.0006018
16.2518,1.63E-02,9.79E+18,0.0045567,8.91E-05,0.00052283,0.00054299,7.17E-05,0.00060113
16.2599,1.63E-02,9.80E+18,0.004539,8.95E-05,0.0005272,0.00053585,7.50E-05,0.00059508
16.2672,1.63E-02,9.80E+18,0.0045905,9.03E-05,0.0004961,0.00053503,7.52E-05,0.00060454
16.2738,1.63E-02,9.80E+18,0.0045432,9.09E-05,0.00052719,0.00053406,7.50E-05,0.00059908
16.281,1.63E-02,9.81E+18,0.0045412,8.97E-05,0.00053462,0.00054607,7.16E-05,0.00059811
16.2917,1.63E-02,9.81E+18,0.0042681,7.94E-05,0.00027797,0.00042862,7.61E-05,0.0005606
16.3001,1.63E-02,9.82E+18,0.0043478,7.83E-05,0.00031865,0.0004691,7.14E-05,0.00056676
16.3074,1.63E-02,9.82E+18,0.0043286,8.47E-05,0.00034915,0.00045948,7.53E-05,0.00058815
16.3157,1.63E-02,9.83E+18,0.0043627,8.27E-05,0.00036725,0.00046823,7.39E-05,0.00058293
16.3242,1.63E-02,9.83E+18,0.0043231,8.73E-05,0.00041697,0.00049353,7.04E-05,0.00057368
16.3313,1.63E-02,9.84E+18,0.0043481,8.31E-05,0.00041662,0.00047611,7.50E-05,0.00058577
16.3392,1.63E-02,9.84E+18,0.0043273,8.60E-05,0.00045704,0.00048254,7.30E-05,0.00058265
16.3465,1.63E-02,9.85E+18,0.0043297,8.59E-05,0.00045574,0.00048631,7.36E-05,0.00059569
16.3541,1.64E-02,9.85E+18,0.0043629,8.75E-05,0.00040773,0.00048934,7.00E-05,0.00059176
16.3627,1.64E-02,9.86E+18,0.0043442,8.42E-05,0.00045393,0.00049367,7.31E-05,0.00057934
16.3705,1.64E-02,9.86E+18,0.004326,8.52E-05,0.00045703,0.00050075,7.27E-05,0.0005886
16.3781,1.64E-02,9.87E+18,0.0043441,8.37E-05,0.00049329,0.00049515,7.22E-05,0.00058646
16.3862,1.64E-02,9.87E+18,0.0043595,8.63E-05,0.00046157,0.00049784,7.06E-05,0.00058687
16.3942,1.64E-02,9.88E+18,0.0043662,8.25E-05,0.00049495,0.00048034,7.17E-05,0.00057566
16.402,1.64E-02,9.88E+18,0.0043564,8.57E-05,0.00049213,0.00048554,7.49E-05,0.00058187
16.4096,1.64E-02,9.89E+18,0.0043255,8.44E-05,0.00049542,0.00049903,7.28E-05,0.00058743
16.4177,1.64E-02,9.89E+18,0.0043506,8.32E-05,0.00047029,0.00049772,7.05E-05,0.0005764
16.4257,1.64E-02,9.90E+18,0.0043285,8.37E-05,0.00050449,0.0005055,7.21E-05,0.00056947
16.4338,1.64E-02,9.90E+18,0.0043586,8.39E-05,0.00050006,0.00050622,6.48E-05,0.00056813
16.4422,1.64E-02,9.90E+18,0.0043222,8.37E-05,0.00047006,0.00050103,6.75E-05,0.00057996
16.4506,1.65E-02,9.91E+18,0.0043464,8.77E-05,0.00051767,0.00051297,6.65E-05,0.00056526
16.459,1.65E-02,9.92E+18,0.0043007,8.31E-05,0.00052148,0.00049541,7.08E-05,0.00057796
16.4672,1.65E-02,9.92E+18,0.0043178,8.33E-05,0.00051546,0.00049756,7.09E-05,0.00058908
